scenario,wind_scenario,pv_scenario,hour,time,wind_pu,pv_pu,wind_mw,pv_mw,renewable_mw,purchase_price_yuan_per_kwh,sell_price_yuan_per_kwh,regular_load_mw,production_load_factor,process_load_factor,alk_load_mw,pem_load_mw,ammonia_load_mw,process_load_mw,ammonia_output_t,total_load_mw,grid_purchase_mw,grid_sale_mw,grid_exchange_mw,case_name,production_t_per_day,full_load_equivalent_hours,equipment_utilization
W1_PV3,1,3,11,11:00-12:00,0.1934,0.18,7.736,11.52,19.256,0.8024,0.3779,3.9000000000000004,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,8.05,0.0,11.206,-11.206,W1_PV3,36,12.0,0.5
W1_PV3,1,3,12,12:00-13:00,0.2139,0.22,8.556000000000001,14.08,22.636000000000003,0.8024,0.3779,3.2598000000000003,0.3716096385542169,0.3716096385542169,7.432192771084338,7.432192771084338,0.5574144578313254,15.421800000000001,1.1148289156626507,18.681600000000003,0.0,3.9543999999999997,-3.9543999999999997,W1_PV3,36,12.0,0.5
W1_PV3,1,3,13,13:00-14:00,0.363,0.22,14.52,14.08,28.6,0.8024,0.3779,2.6898,0.6243421686746988,0.6243421686746988,12.486843373493976,12.486843373493976,0.9365132530120482,25.9102,1.8730265060240965,28.6,0.0,-0.0,0.0,W1_PV3,36,12.0,0.5
W1_PV3,1,3,14,14:00-15:00,0.1677,0.18,6.707999999999999,11.52,18.227999999999998,0.8024,0.3779,3.63,0.35175903614457826,0.35175903614457826,7.035180722891566,7.035180722891566,0.5276385542168673,14.597999999999999,1.0552771084337347,18.227999999999998,0.0,-0.0,0.0,W1_PV3,36,12.0,0.5
W1_PV3,1,3,15,15:00-16:00,0.2794,0.11,11.175999999999998,7.04,18.215999999999998,0.6074,0.3779,3.8202000000000003,0.34688674698795174,0.34688674698795174,6.937734939759035,6.937734939759035,0.5203301204819276,14.395799999999998,1.0406602409638552,18.215999999999998,0.0,-0.0,0.0,W1_PV3,36,12.0,0.5
W1_PV3,1,3,16,16:00-17:00,0.2527,0.08,10.107999999999999,5.12,15.227999999999998,0.6074,0.3779,3.75,0.276578313253012,0.276578313253012,5.53156626506024,5.53156626506024,0.41486746987951806,11.477999999999998,0.8297349397590361,15.227999999999998,0.0,-0.0,0.0,W1_PV3,36,12.0,0.5
W1_PV3,1,3,17,17:00-18:00,0.1596,0.05,6.3839999999999995,3.2,9.584,0.6074,0.3779,3.1398,0.15528192771084337,0.15528192771084337,3.1056385542168674,3.1056385542168674,0.23292289156626506,6.4441999999999995,0.4658457831325301,9.584,0.0,-0.0,0.0,W1_PV3,36,12.0,0.5
W1_PV3,1,3,18,18:00-19:00,0.1607,0.02,6.428000000000001,1.28,7.708000000000001,0.8024,0.3779,2.61,0.12284337349397592,0.12284337349397592,2.4568674698795183,2.4568674698795183,0.1842650602409639,5.098000000000001,0.3685301204819278,7.708,0.0,8.881784197001252e-16,-8.881784197001252e-16,W1_PV3,36,12.0,0.5
W1_PV3,1,3,19,19:00-20:00,0.1434,0.0,5.736,0.0,5.736,0.8024,0.3779,2.1198,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,6.2698,0.5338000000000003,0.0,0.5338000000000003,W1_PV3,36,12.0,0.5
W1_PV3,1,3,20,20:00-21:00,0.0938,0.0,3.752,0.0,3.752,0.8024,0.3779,1.8599999999999999,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,6.01,2.258,0.0,2.258,W1_PV3,36,12.0,0.5
W1_PV3,1,3,21,21:00-22:00,0.0923,0.0,3.6919999999999997,0.0,3.6919999999999997,0.6074,0.3779,1.6301999999999999,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,5.780200000000001,2.088200000000001,0.0,2.088200000000001,W1_PV3,36,12.0,0.5
W1_PV3,1,3,22,22:00-23:00,0.122,0.0,4.88,0.0,4.88,0.6074,0.3779,1.56,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,5.710000000000001,0.830000000000001,0.0,0.830000000000001,W1_PV3,36,12.0,0.5
W1_PV3,1,3,23,23:00-24:00,0.0798,0.0,3.1919999999999997,0.0,3.1919999999999997,0.3424,0.3779,1.4802,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.980199999999996,39.788199999999996,0.0,39.788199999999996,W1_PV3,36,12.0,0.5
W1_PV4,1,4,0,0:00-1:00,0.2444,0.0,9.776,0.0,9.776,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,33.0938,0.0,33.0938,W1_PV4,72,24.0,1.0
W1_PV4,1,4,1,1:00-2:00,0.2726,0.0,10.904,0.0,10.904,0.3424,0.3779,1.0997999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.5998,31.695800000000002,0.0,31.695800000000002,W1_PV4,72,24.0,1.0
W1_PV4,1,4,2,2:00-3:00,0.3788,0.0,15.152000000000001,0.0,15.152000000000001,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,27.147799999999997,0.0,27.147799999999997,W1_PV4,72,24.0,1.0
W1_PV4,1,4,3,3:00-4:00,0.3328,0.0,13.312,0.0,13.312,0.3424,0.3779,0.99,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.49,29.178000000000004,0.0,29.178000000000004,W1_PV4,72,24.0,1.0
W1_PV4,1,4,4,4:00-5:00,0.3768,0.0,15.072000000000001,0.0,15.072000000000001,0.3424,0.3779,1.1802000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.6802,27.608199999999997,0.0,27.608199999999997,W1_PV4,72,24.0,1.0
W1_PV4,1,4,5,5:00-6:00,0.4681,0.0,18.724,0.0,18.724,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,24.406200000000002,0.0,24.406200000000002,W1_PV4,72,24.0,1.0
W1_PV4,1,4,6,6:00-7:00,0.2407,0.0,9.628,0.0,9.628,0.3424,0.3779,2.5002,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.0002,34.3722,0.0,34.3722,W1_PV4,72,24.0,1.0
W1_PV4,1,4,7,7:00-8:00,0.5701,0.0,22.804000000000002,0.0,22.804000000000002,0.6074,0.3779,3.3701999999999996,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.8702,22.066199999999995,0.0,22.066199999999995,W1_PV4,72,24.0,1.0
W1_PV4,1,4,8,8:00-9:00,0.4463,0.0,17.852,0.0,17.852,0.6074,0.3779,4.0098,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.5098,27.657799999999998,0.0,27.657799999999998,W1_PV4,72,24.0,1.0
W1_PV4,1,4,9,9:00-10:00,0.3582,0.0,14.328000000000001,0.0,14.328000000000001,0.6074,0.3779,4.199999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.7,31.372,0.0,31.372,W1_PV4,72,24.0,1.0
W1_PV4,1,4,10,10:00-11:00,0.2976,0.0,11.904,0.0,11.904,0.8024,0.3779,4.1202,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.6202,33.7162,0.0,33.7162,W1_PV4,72,24.0,1.0
W1_PV4,1,4,11,11:00-12:00,0.1934,0.02,7.736,1.28,9.016,0.8024,0.3779,3.9000000000000004,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.4,36.384,0.0,36.384,W1_PV4,72,24.0,1.0
W1_PV4,1,4,12,12:00-13:00,0.2139,0.08,8.556000000000001,5.12,13.676000000000002,0.8024,0.3779,3.2598000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.7598,31.083799999999997,0.0,31.083799999999997,W1_PV4,72,24.0,1.0
W1_PV4,1,4,13,13:00-14:00,0.363,0.12,14.52,7.68,22.2,0.8024,0.3779,2.6898,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.1898,21.9898,0.0,21.9898,W1_PV4,72,24.0,1.0
W1_PV4,1,4,14,14:00-15:00,0.1677,0.08,6.707999999999999,5.12,11.828,0.8024,0.3779,3.63,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.13,33.30200000000001,0.0,33.30200000000001,W1_PV4,72,24.0,1.0
W1_PV4,1,4,15,15:00-16:00,0.2794,0.02,11.175999999999998,1.28,12.455999999999998,0.6074,0.3779,3.8202000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.3202,32.864200000000004,0.0,32.864200000000004,W1_PV4,72,24.0,1.0
W1_PV4,1,4,16,16:00-17:00,0.2527,0.0,10.107999999999999,0.0,10.107999999999999,0.6074,0.3779,3.75,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.25,35.142,0.0,35.142,W1_PV4,72,24.0,1.0
W1_PV4,1,4,17,17:00-18:00,0.1596,0.0,6.3839999999999995,0.0,6.3839999999999995,0.6074,0.3779,3.1398,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.6398,38.2558,0.0,38.2558,W1_PV4,72,24.0,1.0
W1_PV4,1,4,18,18:00-19:00,0.1607,0.0,6.428000000000001,0.0,6.428000000000001,0.8024,0.3779,2.61,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.11,37.682,0.0,37.682,W1_PV4,72,24.0,1.0
W1_PV4,1,4,19,19:00-20:00,0.1434,0.0,5.736,0.0,5.736,0.8024,0.3779,2.1198,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.6198,37.8838,0.0,37.8838,W1_PV4,72,24.0,1.0
W1_PV4,1,4,20,20:00-21:00,0.0938,0.0,3.752,0.0,3.752,0.8024,0.3779,1.8599999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.36,39.608,0.0,39.608,W1_PV4,72,24.0,1.0
W1_PV4,1,4,21,21:00-22:00,0.0923,0.0,3.6919999999999997,0.0,3.6919999999999997,0.6074,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,39.4382,0.0,39.4382,W1_PV4,72,24.0,1.0
W1_PV4,1,4,22,22:00-23:00,0.122,0.0,4.88,0.0,4.88,0.6074,0.3779,1.56,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.06,38.18,0.0,38.18,W1_PV4,72,24.0,1.0
W1_PV4,1,4,23,23:00-24:00,0.0798,0.0,3.1919999999999997,0.0,3.1919999999999997,0.3424,0.3779,1.4802,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.980199999999996,39.788199999999996,0.0,39.788199999999996,W1_PV4,72,24.0,1.0
W1_PV4,1,4,0,0:00-1:00,0.2444,0.0,9.776,0.0,9.776,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,33.0938,0.0,33.0938,W1_PV4,63,21.0,0.875
W1_PV4,1,4,1,1:00-2:00,0.2726,0.0,10.904,0.0,10.904,0.3424,0.3779,1.0997999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.5998,31.695800000000002,0.0,31.695800000000002,W1_PV4,63,21.0,0.875
W1_PV4,1,4,2,2:00-3:00,0.3788,0.0,15.152000000000001,0.0,15.152000000000001,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,27.147799999999997,0.0,27.147799999999997,W1_PV4,63,21.0,0.875
W1_PV4,1,4,3,3:00-4:00,0.3328,0.0,13.312,0.0,13.312,0.3424,0.3779,0.99,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.49,29.178000000000004,0.0,29.178000000000004,W1_PV4,63,21.0,0.875
W1_PV4,1,4,4,4:00-5:00,0.3768,0.0,15.072000000000001,0.0,15.072000000000001,0.3424,0.3779,1.1802000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.6802,27.608199999999997,0.0,27.608199999999997,W1_PV4,63,21.0,0.875
W1_PV4,1,4,5,5:00-6:00,0.4681,0.0,18.724,0.0,18.724,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,24.406200000000002,0.0,24.406200000000002,W1_PV4,63,21.0,0.875
W1_PV4,1,4,6,6:00-7:00,0.2407,0.0,9.628,0.0,9.628,0.3424,0.3779,2.5002,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.0002,34.3722,0.0,34.3722,W1_PV4,63,21.0,0.875
W1_PV4,1,4,7,7:00-8:00,0.5701,0.0,22.804000000000002,0.0,22.804000000000002,0.6074,0.3779,3.3701999999999996,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.8702,22.066199999999995,0.0,22.066199999999995,W1_PV4,63,21.0,0.875
W1_PV4,1,4,8,8:00-9:00,0.4463,0.0,17.852,0.0,17.852,0.6074,0.3779,4.0098,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.5098,27.657799999999998,0.0,27.657799999999998,W1_PV4,63,21.0,0.875
W1_PV4,1,4,9,9:00-10:00,0.3582,0.0,14.328000000000001,0.0,14.328000000000001,0.6074,0.3779,4.199999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.7,31.372,0.0,31.372,W1_PV4,63,21.0,0.875
W1_PV4,1,4,10,10:00-11:00,0.2976,0.0,11.904,0.0,11.904,0.8024,0.3779,4.1202,0.18756144578313252,0.18756144578313252,3.7512289156626504,3.7512289156626504,0.2813421686746988,7.783799999999999,0.5626843373493976,11.904,0.0,-0.0,0.0,W1_PV4,63,21.0,0.875
W1_PV4,1,4,11,11:00-12:00,0.1934,0.02,7.736,1.28,9.016,0.8024,0.3779,3.9000000000000004,0.8937783132530122,0.8937783132530122,17.875566265060243,17.875566265060243,1.3406674698795182,37.091800000000006,2.6813349397590365,40.991800000000005,31.975800000000007,0.0,31.975800000000007,W1_PV4,63,21.0,0.875
W1_PV4,1,4,12,12:00-13:00,0.2139,0.08,8.556000000000001,5.12,13.676000000000002,0.8024,0.3779,3.2598000000000003,0.2509927710843374,0.2509927710843374,5.0198554216867475,5.0198554216867475,0.37648915662650606,10.416200000000002,0.7529783132530121,13.676000000000002,0.0,-0.0,0.0,W1_PV4,63,21.0,0.875
W1_PV4,1,4,13,13:00-14:00,0.363,0.12,14.52,7.68,22.2,0.8024,0.3779,2.6898,0.4701253012048192,0.4701253012048192,9.402506024096384,9.402506024096384,0.7051879518072288,19.510199999999998,1.4103759036144576,22.199999999999996,0.0,3.552713678800501e-15,-3.552713678800501e-15,W1_PV4,63,21.0,0.875
W1_PV4,1,4,14,14:00-15:00,0.1677,0.08,6.707999999999999,5.12,11.828,0.8024,0.3779,3.63,0.19754216867469881,0.19754216867469881,3.950843373493976,3.950843373493976,0.29631325301204825,8.198,0.5926265060240965,11.828,0.0,-0.0,0.0,W1_PV4,63,21.0,0.875
W1_PV4,1,4,15,15:00-16:00,0.2794,0.02,11.175999999999998,1.28,12.455999999999998,0.6074,0.3779,3.8202000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.3202,32.864200000000004,0.0,32.864200000000004,W1_PV4,63,21.0,0.875
W1_PV4,1,4,16,16:00-17:00,0.2527,0.0,10.107999999999999,0.0,10.107999999999999,0.6074,0.3779,3.75,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.25,35.142,0.0,35.142,W1_PV4,63,21.0,0.875
W1_PV4,1,4,17,17:00-18:00,0.1596,0.0,6.3839999999999995,0.0,6.3839999999999995,0.6074,0.3779,3.1398,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.6398,38.2558,0.0,38.2558,W1_PV4,63,21.0,0.875
W1_PV4,1,4,18,18:00-19:00,0.1607,0.0,6.428000000000001,0.0,6.428000000000001,0.8024,0.3779,2.61,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.11,37.682,0.0,37.682,W1_PV4,63,21.0,0.875
W1_PV4,1,4,19,19:00-20:00,0.1434,0.0,5.736,0.0,5.736,0.8024,0.3779,2.1198,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.6198,37.8838,0.0,37.8838,W1_PV4,63,21.0,0.875
W1_PV4,1,4,20,20:00-21:00,0.0938,0.0,3.752,0.0,3.752,0.8024,0.3779,1.8599999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.36,39.608,0.0,39.608,W1_PV4,63,21.0,0.875
W1_PV4,1,4,21,21:00-22:00,0.0923,0.0,3.6919999999999997,0.0,3.6919999999999997,0.6074,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,39.4382,0.0,39.4382,W1_PV4,63,21.0,0.875
W1_PV4,1,4,22,22:00-23:00,0.122,0.0,4.88,0.0,4.88,0.6074,0.3779,1.56,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.06,38.18,0.0,38.18,W1_PV4,63,21.0,0.875
W1_PV4,1,4,23,23:00-24:00,0.0798,0.0,3.1919999999999997,0.0,3.1919999999999997,0.3424,0.3779,1.4802,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.980199999999996,39.788199999999996,0.0,39.788199999999996,W1_PV4,63,21.0,0.875
W1_PV4,1,4,0,0:00-1:00,0.2444,0.0,9.776,0.0,9.776,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,33.0938,0.0,33.0938,W1_PV4,54,18.0,0.75
W1_PV4,1,4,1,1:00-2:00,0.2726,0.0,10.904,0.0,10.904,0.3424,0.3779,1.0997999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.5998,31.695800000000002,0.0,31.695800000000002,W1_PV4,54,18.0,0.75
W1_PV4,1,4,2,2:00-3:00,0.3788,0.0,15.152000000000001,0.0,15.152000000000001,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,27.147799999999997,0.0,27.147799999999997,W1_PV4,54,18.0,0.75
W1_PV4,1,4,3,3:00-4:00,0.3328,0.0,13.312,0.0,13.312,0.3424,0.3779,0.99,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.49,29.178000000000004,0.0,29.178000000000004,W1_PV4,54,18.0,0.75
W1_PV4,1,4,4,4:00-5:00,0.3768,0.0,15.072000000000001,0.0,15.072000000000001,0.3424,0.3779,1.1802000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.6802,27.608199999999997,0.0,27.608199999999997,W1_PV4,54,18.0,0.75
W1_PV4,1,4,5,5:00-6:00,0.4681,0.0,18.724,0.0,18.724,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,24.406200000000002,0.0,24.406200000000002,W1_PV4,54,18.0,0.75
W1_PV4,1,4,6,6:00-7:00,0.2407,0.0,9.628,0.0,9.628,0.3424,0.3779,2.5002,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.0002,34.3722,0.0,34.3722,W1_PV4,54,18.0,0.75
W1_PV4,1,4,7,7:00-8:00,0.5701,0.0,22.804000000000002,0.0,22.804000000000002,0.6074,0.3779,3.3701999999999996,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.8702,22.066199999999995,0.0,22.066199999999995,W1_PV4,54,18.0,0.75
W1_PV4,1,4,8,8:00-9:00,0.4463,0.0,17.852,0.0,17.852,0.6074,0.3779,4.0098,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.5098,27.657799999999998,0.0,27.657799999999998,W1_PV4,54,18.0,0.75
W1_PV4,1,4,9,9:00-10:00,0.3582,0.0,14.328000000000001,0.0,14.328000000000001,0.6074,0.3779,4.199999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.7,31.372,0.0,31.372,W1_PV4,54,18.0,0.75
W1_PV4,1,4,10,10:00-11:00,0.2976,0.0,11.904,0.0,11.904,0.8024,0.3779,4.1202,0.18756144578313252,0.18756144578313252,3.7512289156626504,3.7512289156626504,0.2813421686746988,7.783799999999999,0.5626843373493976,11.904,0.0,-0.0,0.0,W1_PV4,54,18.0,0.75
W1_PV4,1,4,11,11:00-12:00,0.1934,0.02,7.736,1.28,9.016,0.8024,0.3779,3.9000000000000004,0.12327710843373493,0.12327710843373493,2.4655421686746988,2.4655421686746988,0.18491566265060239,5.116,0.36983132530120477,9.016,0.0,-0.0,0.0,W1_PV4,54,18.0,0.75
W1_PV4,1,4,12,12:00-13:00,0.2139,0.08,8.556000000000001,5.12,13.676000000000002,0.8024,0.3779,3.2598000000000003,0.2509927710843374,0.2509927710843374,5.0198554216867475,5.0198554216867475,0.37648915662650606,10.416200000000002,0.7529783132530121,13.676000000000002,0.0,-0.0,0.0,W1_PV4,54,18.0,0.75
W1_PV4,1,4,13,13:00-14:00,0.363,0.12,14.52,7.68,22.2,0.8024,0.3779,2.6898,0.4701253012048192,0.4701253012048192,9.402506024096384,9.402506024096384,0.7051879518072288,19.510199999999998,1.4103759036144576,22.199999999999996,0.0,3.552713678800501e-15,-3.552713678800501e-15,W1_PV4,54,18.0,0.75
W1_PV4,1,4,14,14:00-15:00,0.1677,0.08,6.707999999999999,5.12,11.828,0.8024,0.3779,3.63,0.19754216867469881,0.19754216867469881,3.950843373493976,3.950843373493976,0.29631325301204825,8.198,0.5926265060240965,11.828,0.0,-0.0,0.0,W1_PV4,54,18.0,0.75
W1_PV4,1,4,15,15:00-16:00,0.2794,0.02,11.175999999999998,1.28,12.455999999999998,0.6074,0.3779,3.8202000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.3202,32.864200000000004,0.0,32.864200000000004,W1_PV4,54,18.0,0.75
W1_PV4,1,4,16,16:00-17:00,0.2527,0.0,10.107999999999999,0.0,10.107999999999999,0.6074,0.3779,3.75,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.25,35.142,0.0,35.142,W1_PV4,54,18.0,0.75
W1_PV4,1,4,17,17:00-18:00,0.1596,0.0,6.3839999999999995,0.0,6.3839999999999995,0.6074,0.3779,3.1398,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.6398,38.2558,0.0,38.2558,W1_PV4,54,18.0,0.75
W1_PV4,1,4,18,18:00-19:00,0.1607,0.0,6.428000000000001,0.0,6.428000000000001,0.8024,0.3779,2.61,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,6.76,0.33199999999999896,0.0,0.33199999999999896,W1_PV4,54,18.0,0.75
W1_PV4,1,4,19,19:00-20:00,0.1434,0.0,5.736,0.0,5.736,0.8024,0.3779,2.1198,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,6.2698,0.5338000000000003,0.0,0.5338000000000003,W1_PV4,54,18.0,0.75
W1_PV4,1,4,20,20:00-21:00,0.0938,0.0,3.752,0.0,3.752,0.8024,0.3779,1.8599999999999999,0.5705012048192797,0.5705012048192797,11.410024096385595,11.410024096385595,0.8557518072289195,23.67580000000011,1.711503614457839,25.53580000000011,21.78380000000011,0.0,21.78380000000011,W1_PV4,54,18.0,0.75
W1_PV4,1,4,21,21:00-22:00,0.0923,0.0,3.6919999999999997,0.0,3.6919999999999997,0.6074,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,39.4382,0.0,39.4382,W1_PV4,54,18.0,0.75
W1_PV4,1,4,22,22:00-23:00,0.122,0.0,4.88,0.0,4.88,0.6074,0.3779,1.56,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.06,38.18,0.0,38.18,W1_PV4,54,18.0,0.75
W1_PV4,1,4,23,23:00-24:00,0.0798,0.0,3.1919999999999997,0.0,3.1919999999999997,0.3424,0.3779,1.4802,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.980199999999996,39.788199999999996,0.0,39.788199999999996,W1_PV4,54,18.0,0.75
W1_PV4,1,4,0,0:00-1:00,0.2444,0.0,9.776,0.0,9.776,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,33.0938,0.0,33.0938,W1_PV4,45,15.0,0.625
W1_PV4,1,4,1,1:00-2:00,0.2726,0.0,10.904,0.0,10.904,0.3424,0.3779,1.0997999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.5998,31.695800000000002,0.0,31.695800000000002,W1_PV4,45,15.0,0.625
W1_PV4,1,4,2,2:00-3:00,0.3788,0.0,15.152000000000001,0.0,15.152000000000001,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,27.147799999999997,0.0,27.147799999999997,W1_PV4,45,15.0,0.625
W1_PV4,1,4,3,3:00-4:00,0.3328,0.0,13.312,0.0,13.312,0.3424,0.3779,0.99,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.49,29.178000000000004,0.0,29.178000000000004,W1_PV4,45,15.0,0.625
W1_PV4,1,4,4,4:00-5:00,0.3768,0.0,15.072000000000001,0.0,15.072000000000001,0.3424,0.3779,1.1802000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.6802,27.608199999999997,0.0,27.608199999999997,W1_PV4,45,15.0,0.625
W1_PV4,1,4,5,5:00-6:00,0.4681,0.0,18.724,0.0,18.724,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,24.406200000000002,0.0,24.406200000000002,W1_PV4,45,15.0,0.625
W1_PV4,1,4,6,6:00-7:00,0.2407,0.0,9.628,0.0,9.628,0.3424,0.3779,2.5002,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.0002,34.3722,0.0,34.3722,W1_PV4,45,15.0,0.625
W1_PV4,1,4,7,7:00-8:00,0.5701,0.0,22.804000000000002,0.0,22.804000000000002,0.6074,0.3779,3.3701999999999996,0.7756578313252991,0.7756578313252991,15.513156626505982,15.513156626505982,1.1634867469879486,32.18979999999991,2.3269734939758973,35.55999999999991,12.755999999999908,0.0,12.755999999999908,W1_PV4,45,15.0,0.625
W1_PV4,1,4,8,8:00-9:00,0.4463,0.0,17.852,0.0,17.852,0.6074,0.3779,4.0098,0.3335469879518072,0.3335469879518072,6.670939759036144,6.670939759036144,0.5003204819277108,13.842199999999998,1.0006409638554217,17.851999999999997,0.0,3.552713678800501e-15,-3.552713678800501e-15,W1_PV4,45,15.0,0.625
W1_PV4,1,4,9,9:00-10:00,0.3582,0.0,14.328000000000001,0.0,14.328000000000001,0.6074,0.3779,4.199999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.7,31.372,0.0,31.372,W1_PV4,45,15.0,0.625
W1_PV4,1,4,10,10:00-11:00,0.2976,0.0,11.904,0.0,11.904,0.8024,0.3779,4.1202,0.18756144578313252,0.18756144578313252,3.7512289156626504,3.7512289156626504,0.2813421686746988,7.783799999999999,0.5626843373493976,11.904,0.0,-0.0,0.0,W1_PV4,45,15.0,0.625
W1_PV4,1,4,11,11:00-12:00,0.1934,0.02,7.736,1.28,9.016,0.8024,0.3779,3.9000000000000004,0.12327710843373493,0.12327710843373493,2.4655421686746988,2.4655421686746988,0.18491566265060239,5.116,0.36983132530120477,9.016,0.0,-0.0,0.0,W1_PV4,45,15.0,0.625
W1_PV4,1,4,12,12:00-13:00,0.2139,0.08,8.556000000000001,5.12,13.676000000000002,0.8024,0.3779,3.2598000000000003,0.2509927710843374,0.2509927710843374,5.0198554216867475,5.0198554216867475,0.37648915662650606,10.416200000000002,0.7529783132530121,13.676000000000002,0.0,-0.0,0.0,W1_PV4,45,15.0,0.625
W1_PV4,1,4,13,13:00-14:00,0.363,0.12,14.52,7.68,22.2,0.8024,0.3779,2.6898,0.4701253012048192,0.4701253012048192,9.402506024096384,9.402506024096384,0.7051879518072288,19.510199999999998,1.4103759036144576,22.199999999999996,0.0,3.552713678800501e-15,-3.552713678800501e-15,W1_PV4,45,15.0,0.625
